id,source_recipe_code,food_code_org,food_name,amount,unit
e58eecfe-0ee4-45c9-9e4c-6031a52a5d23,ASC114,UK-17-045,"Oil, sunflower",1,tbsp
e5a3738a-7d1b-4018-a39c-3d6cd6a7a718,OSR054,G023,Cloves (Syzygium aromaticum),1.5,tsp
e5a785fa-90dd-45e8-86e5-7011160d152e,ASC463,I001,"Jaggery, cane (Saccharum officinarum)",50,g
e5c1de22-ed15-4474-b6ac-1474e4e9d8ef,ASC200,UK-13-873,Chilli powder,0.25,tsp
e5c50390-1261-4774-a8ed-ea29a8d8411e,ASC111,UK-17-045,"Oil, sunflower",480,ml
e5cb3573-bf34-4a95-8f2a-65368bc411ec,BFP240,M001,"Egg, poultry, whole, raw",50,g
e5e4cb83-5512-4688-a8a7-dc1c9e4733b2,ASC089,M001,"Egg, poultry, whole, raw",25,g
e5eb7d5a-cb38-4916-9643-f446580d96f0,ASC191,UK-17-367,Salt,0.5,tsp
e5ed5191-a27e-4d19-97d7-3f620adbe5fa,BFP136,G017,"Onion, big (Allium cepa)",20,g
e5f26928-4e47-491c-a5e3-81e0a82235f6,OSR034,UK-17-661,"Butter, unsalted",113.5,g
e5f3e989-2dce-4c3c-bb79-5bf89841fe37,ASC416,L002,"Milk, whole, Cow",120,ml
e5f7c30e-99f5-4d01-bfca-04e16a5786c1,BFP544,UK-17-367,Salt,0.25,tsp
e5f8d654-d20b-4ff1-95db-c97be4a92fd2,OSR132,D066,"Pumpkin, orange, round (Cucurbita maxima)",400,g
e60ac77a-17ab-4fb4-802b-fb1fed11f5b9,ASC287,E057,"Raisins, dried, black (Vitis vinifera)",1.32,g
e6195127-e77f-44a1-ad58-cb2c599012b2,ASC130,UK-17-661,"Butter, unsalted",1,tsp
e6231b94-efce-4def-961f-285375f435f4,ASC301,US-173471,Vanilla extract,0.5,tsp
e62d0c2d-364d-43dd-a3f8-e80b931feab2,BFP392,ANN-ING-0036,REETHA,0.08,nos
e636cde4-4d9a-4ed8-a2c6-2adbd82ef1b2,OSR028,UK-17-367,Salt,0.5,tsp
e6370e84-1c07-4f6c-9678-c0146b050f65,BFP601,UK-13-351,"Spring onions, bulbs only, raw",5,g
e6371233-f7d8-4b72-847e-f2d76a35f14a,ASC420,UK-17-355,Baking powder,0.25,tsp
e6392ecc-76e6-408d-8dc3-191e9a83ebe0,BFP545,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
e63f15a4-0171-4248-bf19-1f425b0c510c,ASC044,D061,"Peas, fresh (Pisum sativum)",20,g
e652ffe7-af76-4aa7-bd08-f0d9f5acaf43,ASC217,UK-17-640,"Ghee, butter",1,tbsp
e653b053-3f24-4715-8557-4f9147772cd7,BFP210,UK-17-367,Salt,0.17,tsp
e65b2a01-775a-41b5-b728-0c6b39f1536c,ASC207,F006,"Potato, brown skin, big (Solanum tuberosum)",80,g
e65db5b4-1039-40b8-bb52-6112cfd7aac2,ASC470,A003,Bajra (Pennisetum typhoideum),50,g
e65e03ce-1b5a-4e9f-8bcb-ee2e1df936c8,BFP042,G022,"Chillies, red (Capsicum annum)",1.67,g
e65e13b9-7930-4322-b0ce-6f81c1347755,ASC402,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",50,g
e65f419a-7f8d-4ad2-a4e2-b0a84db1dd23,ASC193,UK-13-873,Chilli powder,0.25,tsp
e6724079-5661-4369-a240-62ed546a5b9d,ASC315,UK-17-062,"Sugar, icing",1.5,tbsp
e6735b29-2699-47d9-8af9-58f72e387f6f,ASC338,UK-17-640,"Ghee, butter",0.5,tsp
e67a6590-accd-47c0-9035-dbd0ba9ce852,OSR063,UK-17-045,"Oil, sunflower",500,ml
e6801513-85f6-4e5c-8aeb-ad82b57095e7,BFP157,F002,"Carrot, orange (Daucus carota)",30,g
e68efdaa-659f-4086-bcff-d4f0073665f3,BFP040,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
e69e740f-fc32-4405-b2e0-5bda5a5c6abc,ASC088,F002,"Carrot, orange (Daucus carota)",20,g
e6a50a4c-2635-47c8-bc4d-b38ecd94bfb5,ASC136,UK-12-527,"Cheese, processed, plain",15,g
e6b21fc2-0c7c-4349-b245-9b8be26277b2,BFP134,A014,"Rice, parboiled, milled (Oryza sativa )",80,g
e6c02690-1f22-41fc-933c-d0c25137953c,ASC132,UK-12-332,"Cream, fresh, single",20,ml
e6c17183-6ce5-4c8b-8c1d-bed79095f489,ASC077,L002,"Milk, whole, Cow",1,C
e6c283e6-63f5-4e3a-bcc5-a6540a3a5dac,ASC058,UK-17-339,Vinegar,2,tsp
e6d01758-3bde-4269-8c14-163de05d95d9,BFP125,UK-12-527,"Cheese, processed, plain",50,g
e6d5f5ae-2b9b-4fb6-b436-02f176d90761,BFP585,UK-17-377,"Water, distilled",1000,ml
e6d9257c-0e5c-4f36-896a-75a35021548f,ASC085,UK-13-389,"Turnip, flesh only, raw",20,g
e6da2ca4-f46e-4326-a300-f6b084db2d33,BFP026,UK-17-672,"Energy drink, carbonated",200,ml
e6ea7dd8-8c35-4685-95be-5dff8aed823e,BFP026,UK-17-377,"Water, distilled",6,tbsp
e6f1176b-b9d9-4f97-a69b-b06dda0abe17,BFP307,D037,Celery stalk (Apium graveolens),7.5,g
e6f37626-860c-4e2f-bfa4-b6cdaa2b79e6,BFP604,US-400113,"SIVA'S, AMHUR POWDER (DRY MANGO POWDER)",0.25,tsp
e6fc5832-106e-4dd5-9dad-7f0ceb890a82,ASC412,UK-17-367,Salt,0.5,tsp
e6fd1f19-9e79-4688-9588-4cc7a4372225,BFP446,G031,"Pepper, black (Piper nigrum)",0.25,tsp
e6fd73ec-49af-4112-958e-3041f684fa36,ASC239,UK-17-709,Tomato ketchup,1,tsp
e6ffaac0-fb05-4360-9181-cf5c97d2e549,ASC162,G012,"Garlic, small clove (Allium sativum)",1.25,g
e70460bb-5458-40fb-9692-fcb34195a367,OSR093,A018,"Wheat flour, refined (Triticum aestivum)",2,tsp
e713c53f-28ae-4839-a85d-db59d9a5a354,BFP159,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",150,g
e718b969-e795-4a84-9e5f-a2bb62ede66f,ASC131,UK-17-377,"Water, distilled",0.5,C
e71d9e39-1ff6-4cf4-a5e9-4e2085fa8882,BFP108,A019,"Wheat flour, atta (Triticum aestivum)",80,g
e720f6a1-2105-4053-82fb-81f49c15b9e2,ASC179,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
e7467cb9-04c4-49a5-87a6-a4f10a7fb3ea,ASC409,UK-17-355,Baking powder,0.25,tsp
e75584d7-879e-4e64-975b-fe1c3a10d961,ASC189,UK-17-045,"Oil, sunflower",2,tsp
e756c7c3-06cf-4d69-8f5f-118499bad70f,BFP455,D043,"Cucumber, green, elongate (Cucumis sativus)",20,g
e75b750a-1388-4aa6-bc6d-74db3cea956a,ASC214,UK-13-829,Garam masala,0.25,tsp
e763dbfd-c886-4188-bc63-89d2d0a35c01,BFP353,UK-17-377,"Water, distilled",4,tsp
e76668c8-2d17-41cc-8a96-b891c874290a,BFP407,A022,"Wheat, semolina (Triticum aestivum)",50,g
e76fc941-f89d-4b04-97a5-004ef27c206d,BFP430,G031,"Pepper, black (Piper nigrum)",0.125,tsp
e7725d72-7495-40b5-ad53-d51afd39c157,BFP278,UK-13-502,"Broccoli, green, raw",20,g
e77a2dc2-bd41-431e-a855-f3816afc76b0,ASC199,G012,"Garlic, small clove (Allium sativum)",1.25,g
e77e74a8-a72b-4c24-a5e8-9b0df733e344,BFP476,M001,"Egg, poultry, whole, raw",100,g
e78ba00d-1f74-4a01-90a4-7163688c0b1c,ASC102,UK-17-367,Salt,0.13,tsp
e7902401-f1f9-481c-818e-643c719f79a7,ASC219,F018,"Yam, ordinary (Amorphophallus sp.)",25,g
e7979d9d-041b-485f-80eb-75057fc8b756,ASC208,UK-13-881,"Pepper, white",0.25,tsp
e7adcd5e-5b9f-40fe-ba81-fa550ff13389,BFP557,B010,"Green gram, dal (Vigna radiata)",10,g
e7ae2b7b-6c72-4ff2-b6a7-ee13e388930e,BFP355,L002,"Milk, whole, Cow",150,ml
e7b1aca5-9af8-4e2c-9897-4276e4fe8252,ASC111,F006,"Potato, brown skin, big (Solanum tuberosum)",30,g
e7be132e-a6d1-4192-b2df-235ce43a07cb,BFP201,M001,"Egg, poultry, whole, raw",50,g
e7c8ae6a-3901-45f1-9a2f-628b4334f490,ASC237,G012,"Garlic, small clove (Allium sativum)",1.6,g
e7d87d95-6702-4d5f-8c15-1d5142dd76c2,BFP420,US-806341,AJWAIN SEED WHOLE ORGANIC SPICES,0.25,tsp
e7dc4c27-df0a-407a-82ad-723db3a6f4ef,BFP142,H005,Cashew nut (Anacardium occidentale),3.33,g
e7e37f64-081c-489d-8326-0aad8acf5982,BFP491,A018,"Wheat flour, refined (Triticum aestivum)",55,g
e7e49fae-2fbe-4bb7-936f-3cbe360dc1f6,OSR005,ANN-ING-0051,Rose petals,20,nos
e7f54e6d-2ea7-4bb9-85b0-743802ddc5cb,ASC120,UK-13-806,"Bay leaf, dried",1.2,g
e7f7d24f-1eca-4f68-b84d-cf316e339f21,ASC162,UK-17-367,Salt,0.5,tsp
e7fc1d85-779b-450d-ab0a-13c8167a9b82,ASC449,A018,"Wheat flour, refined (Triticum aestivum)",50,g
e7fc9a1a-5311-40e1-9ff2-f7e24c9a9c58,ASC398,UK-17-062,"Sugar, icing",0.5,tsp
e80e3ce2-66bd-4316-82d2-249cd707d16d,BFP507,L002,"Milk, whole, Cow",2,tsp
e81d8c3e-be1a-431a-95e3-f55112012130,BFP249,G008,"Chillies, green - all varieties (Capsicum annum)",3.33,g
e825211f-6d04-4ee9-bbe2-f0e6e38d5153,BFP368,UK-17-377,"Water, distilled",30,ml
e8274645-f398-4c07-bb53-c1038ed7fd85,BFP161,UK-17-377,"Water, distilled",4,C
e82c6cd6-a281-40fb-86f2-456eac62a2b4,ASC020,UK-17-063,"Sugar, white",1,tbsp
e83212f8-cee1-409d-9048-15399fc3dd76,ASC402,UK-17-362,Mustard powder,0.25,g
e839c77c-16c5-43c9-9de4-b74a4445ff79,BFP597,US-172337,"Oil, mustard",150,ml
e83ff2ca-4c88-4dd1-ad49-3be8e0fff3ca,BFP358,US-173471,Vanilla extract,0.5,tsp
e8472591-fe24-42c2-9317-30a151cd2851,BFP179,G020,"Cardamom, green (Elettaria cardamomum)",0.25,tsp
e8479927-8c97-4649-81ea-c637fbb941cc,ASC120,G020,"Cardamom, green (Elettaria cardamomum)",0.75,tsp
e847b66c-c589-4038-b3de-685b455ab862,BFP535,M001,"Egg, poultry, whole, raw",50,g
e849af52-4a55-4f31-befa-4c49cbb7c4da,BFP444,UK-17-377,"Water, distilled",2,tsp
e84f133d-b04c-432b-a147-6ae387fc12de,OSR043,A018,"Wheat flour, refined (Triticum aestivum)",10,tbsp
e853c49d-2d86-4cf7-97f6-20d86b9b09d6,BFP436,UK-17-045,"Oil, sunflower",240,ml
e854c885-acf9-4ad6-b918-f6fda1b2c1ff,OSR114,G017,"Onion, big (Allium cepa)",2,tbsp
e86f3c56-f4cb-4d4a-88c1-23f40bb159ef,ASC158,UK-17-367,Salt,0.5,tsp
e8798cb8-7e98-40e3-9b97-fb945c468a90,BFP437,UK-17-367,Salt,0.25,tsp
e889ac32-0839-4830-8900-a9bf646ddd45,BFP306,UK-17-367,Salt,0.125,tsp
e8a22442-bb16-45a0-8f2c-e37569fc632b,OSR037,UK-13-570,"Tofu, soya bean, steamed",63,g
e8a4b03e-5bf5-4697-88f9-1038e343b8af,ASC093,C033,Spinach (Spinacia oleracea),10,g
e8a7b319-fc58-4cc3-b584-03016ddc82f7,ASC246,G023,Cloves (Syzygium aromaticum),0.5,tsp
e8ab6647-f1c5-4503-806a-8b2119bd0cb4,BFP041,UK-17-377,"Water, distilled",100,ml
e8b7e23c-1863-4063-961c-aab0326a6319,ASC281,E064,"Tamarind, pulp (Tamarindus indica)",25,g
e8c57226-f3a7-4e35-aba7-48da83a157ab,ASC128,UK-17-045,"Oil, sunflower",1,tsp
e8ce4eb9-691e-4662-9806-f1b0f51a459a,BFP041,G009,Coriander leaves (Coriandrum sativum),1,sprig
e8d0371d-b682-42da-a19d-491f51063afc,OSR065,UK-17-377,"Water, distilled",1,C
e8d0b5f2-9f73-4b94-ae34-b394d81a1bf5,ASC168,UK-17-367,Salt,0.5,tsp
e8dcef10-8ae1-48ff-85d0-d562091df9dc,BFP153,A022,"Wheat, semolina (Triticum aestivum)",10,g
e8df5775-266f-4a24-930d-75468bcec282,BFP389,UK-17-377,"Water, distilled",15,ml
e8e04876-c75a-4cb4-aef0-1f7c3a787240,ASC201,UK-12-184,"Yogurt, whole milk, plain",1,tbsp
e8e2e25e-a35a-457b-8be3-b37333f79d56,BFP602,G023,Cloves (Syzygium aromaticum),1.25,tsp
e8e4afd9-8424-4800-b99d-ce65f3614b36,OSR145,G010,Curry leaves (Murraya koenigii),1,sprig
e8eebb10-4379-4b6e-8b1f-2258279a70ff,BFP379,UK-17-661,"Butter, unsalted",5,g
e8f0d74a-38ed-499f-88b6-611a290b9b32,ASC119,UK-17-045,"Oil, sunflower",1,tbsp
e8f3d84d-c147-4205-a13a-1808e3350237,OSR062,G012,"Garlic, small clove (Allium sativum)",1,tsp
e8f67c49-25e0-4a75-9a1a-a48e3a41ef9b,ASC005,D057,"Mango, green, raw (Mangifera indica)",100,g
e8f8db42-0511-41bd-b551-e41b99833329,BFP444,G012,"Garlic, small clove (Allium sativum)",0.63,g
e8fca75c-6c63-467f-bc90-697a680f3f17,BFP609,UK-12-508,"Ice cream, dairy, vanilla, soft scoop",30,g
e903923c-5470-498b-b0a2-05bc8e99d530,OSR137,F002,"Carrot, orange (Daucus carota)",32,g
e9139a56-63b0-4b06-9944-906dff31e3f5,OSR107,G033,Turmeric powder (Curcuma domestica),0.5,tsp
e913f818-8778-4aec-98eb-9be539354e54,ASC011,G016,Mint leaves (Mentha spicata ),1,sprig
e916a990-3071-4449-af25-ddcac4ccb8ac,OSR136,B010,"Green gram, dal (Vigna radiata)",43.75,g
e9176d28-7b50-4ee5-aca8-2b613ecee1e7,BFP373,UK-11-1045,"Flour, corn",5,g
e91967d8-8474-4215-a159-3f682564fc9b,BFP164,UK-17-367,Salt,0.5,tsp
e91e5ba5-7b14-4f00-88f0-7ae8af703b05,OSR146,G009,Coriander leaves (Coriandrum sativum),3,tbsp
e9224b2a-df6d-4600-9784-69a2c533cae7,OSR012,UK-12-520,"Milk, condensed, whole, sweetened",2,tbsp
e92e493c-abee-4537-bccb-b648edf38373,OSR075,UK-13-873,Chilli powder,0.25,tsp
e931f9b5-5cf2-4cfc-a7be-561f6d759aa5,BFP360,UK-17-377,"Water, distilled",1,tsp
e948bab3-b49f-47ee-b8a4-e40bb4e02122,BFP019,ANN-ING-0023,Fruit essence,0.5,tsp
e95208dc-0a8d-4fcf-843d-6c50e052c90f,OSR092,UK-17-367,Salt,1,tsp
e9539aa9-8a02-450d-a9e4-742182d40595,ASC317,UK-12-237,"Jelly, made with water",25,g
e961fe17-f3bc-4b19-947e-539e9666b962,ASC257,UK-11-716,"Pasta, white, dried, raw",25,g
e964468f-6041-4bfc-ac91-16cb9700fe7f,BFP142,G014,"Ginger, fresh (Zingiber officinale)",5,g
e964f315-0c4f-4d54-be2e-ab5a1ada3354,BFP536,UK-17-062,"Sugar, icing",1,tsp
e96d0d23-584c-42bb-9af0-cdd608369e2d,OSR041,UK-17-355,Baking powder,1,tsp
e973dd02-438a-4b31-9ebf-2855c6786132,BFP122,UK-17-367,Salt,0.25,tsp
e97a2839-2f97-4267-afb2-a3c08447bfed,ASC174,G008,"Chillies, green - all varieties (Capsicum annum)",1.67,g
e97cf50f-720e-40da-9c0c-ea7794e0d263,BFP042,B003,"Black gram, dal (Phaseolus mungo)",5,g
e97d957f-b156-42d8-9536-56dd0ba8b622,ASC317,US-169103,"Orange peel, raw",0.125,tsp
e981368e-3237-4ec6-8bd7-209387ad240a,BFP541,UK-17-062,"Sugar, icing",2,tsp
e98a3968-43ae-46b7-8176-8c4305419d2e,ASC109,UK-17-367,Salt,0.25,tsp
e98f56d0-2e69-4e63-b9f8-c1904299bb6e,BFP141,UK-13-806,"Bay leaf, dried",0.4,g
e99276c0-d1b7-446d-ae9d-cc9bb4c3ae70,OSR041,US-170877,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",10,tbsp
e9930dbb-045a-425e-a309-8807e4d92d40,OSR092,UK-17-038,"Oil, olive",3,tbsp
e9950992-a4e6-4c93-b38f-aad84b1eb666,BFP329,UK-12-184,"Yogurt, whole milk, plain",100,g
e9986f3b-21ba-4015-9bec-f5ecaa41118e,ASC343,UK-11-896,"Flour, gram",50,g
e99eb747-90cf-4a7a-b854-113d1e6fa66e,ASC021,UK-17-377,"Water, distilled",13.5,tbsp
e9a4aca8-0297-4627-9a3a-0286f2af08dc,ASC327,UK-17-661,"Butter, unsalted",0.5,tbsp
e9b0dfa8-4249-4c6b-acb7-31d858e1b9fc,ASC347,H006,"Coconut, kernal, dry (Cocos nucifera)",10,g
e9b38eda-c188-49a4-96fe-6b6955f05d97,BFP499,UK-17-661,"Butter, unsalted",25,g
e9b3b292-e028-4005-9a8c-7eae02679767,ASC250,UK-17-661,"Butter, unsalted",1.5,tsp
e9bab30d-a0ed-4eff-a85c-81fb745df491,BFP054,G009,Coriander leaves (Coriandrum sativum),1,sprig
e9c40f74-d7c0-4323-97db-a7444d36fa7e,BFP125,UK-17-367,Salt,0.25,tsp
e9c817bd-f53a-457c-a046-487948867c7e,ASC117,UK-17-377,"Water, distilled",160,ml
e9cfea76-93e2-4cef-ab0c-f7763702ed57,BFP172,UK-13-873,Chilli powder,0.125,tsp
e9d028ee-b603-4da2-ba50-1c92d4748966,OSR138,UK-12-332,"Cream, fresh, single",120,g
e9d76afa-dab7-43c1-854e-781201c61a3b,BFP470,UK-11-1145,"Bread, white, average",60,g
e9de0556-0c13-4fad-bd5b-6149b9bf3483,BFP444,G031,"Pepper, black (Piper nigrum)",0.125,tsp
e9e04a79-e45e-44e9-8ab9-a54e91648781,BFP223,G012,"Garlic, small clove (Allium sativum)",0.63,g
e9e602fe-f92f-4b74-a856-8728c3246625,OSR083,G014,"Ginger, fresh (Zingiber officinale)",1,tsp
e9e78f4a-3938-4b88-9e5c-32537e0f5f21,ASC114,A014,"Rice, parboiled, milled (Oryza sativa )",80,g
e9fb1753-868a-4fc7-9b6f-03d04a02dc49,OSR129,UK-17-367,Salt,0.5,tsp
e9fe167b-515d-472b-b841-27949cc98cc9,ASC207,UK-17-367,Salt,0.5,tsp
ea0ae599-ccc7-47f0-ab0b-1b8c1c8d5e0a,ASC042,G014,"Ginger, fresh (Zingiber officinale)",6.33,g
ea2ff629-85b7-4070-a798-0591de271623,ASC232,UK-13-806,"Bay leaf, dried",0.4,g
ea35c828-8faa-4647-9d8e-ca047673e295,OSR047,UK-17-063,"Sugar, white",800,g
ea3b294e-77b1-46c4-8d49-7114305bf568,ASC125,UK-13-852,Saffron,0.25,g
ea3d96bf-4f4d-44e9-a710-10b797ad3f7e,OSR141,UK-13-873,Chilli powder,1,tsp
ea44db6d-30b2-467b-b3e1-0c0eae561724,ASC171,G033,Turmeric powder (Curcuma domestica),0.125,tsp
ea459357-d7bc-471a-92ea-d59a7fcaf71c,ASC191,G017,"Onion, big (Allium cepa)",50,g
ea4a0616-7105-4821-967a-3a04bc066741,ASC212,UK-17-367,Salt,0.5,tsp
ea4a72af-96ff-4bdf-81c4-0993367819bd,ASC425,US-173471,Vanilla extract,0.25,tsp
ea505c62-e26e-4081-8ab9-c4bd0f5e912d,BFP492,UK-17-661,"Butter, unsalted",55,g
ea5464db-ad41-44cc-8d20-cd565221e19f,BFP389,UK-17-063,"Sugar, white",150,g
ea55643c-026d-4b9c-8952-647be9887860,BFP075,A018,"Wheat flour, refined (Triticum aestivum)",4,g
ea56ebb6-c654-4ac1-b3cf-7c22e2e5d33a,ASC160,UK-13-829,Garam masala,0.25,tsp
ea5c1882-b18d-4c85-921e-adb292787cdf,OSR137,US-168573,"Lemon grass (citronella), raw",2,tbsp
ea655ea8-19d8-4502-873f-335d7dfbd3df,OSR145,US-806341,AJWAIN SEED WHOLE ORGANIC SPICES,0.5,tsp
ea683bbc-7311-45bf-86ad-69317bfb2891,ASC108,C033,Spinach (Spinacia oleracea),50,g
ea787de5-8e59-4f3b-afaf-a75fa2709d31,ASC062,UK-17-045,"Oil, sunflower",2,tbsp
ea7e7ba5-a0df-4608-9a71-d6d2457f115d,OSR058,UK-17-339,Vinegar,178.5,g
ea8fe977-c864-4736-b487-375884e90ba3,ASC499,ANN-ING-0048,Citric Acid,5,g
ea98e269-36f7-4260-8eec-70c82a03d729,ASC425,A018,"Wheat flour, refined (Triticum aestivum)",125,g
eaa5f981-ba98-4777-adbb-73f9680e4794,OSR156,G008,"Chillies, green - all varieties (Capsicum annum)",0.25,tsp
eab3e0db-55ca-4cde-a262-2009ad17cc52,ASC404,UK-17-367,Salt,0.25,tsp
eab6c5e4-b717-4498-9114-db241e252f5b,ASC123,UK-17-045,"Oil, sunflower",4,tbsp
eabbb707-3732-4cf2-84e1-6e90aebb2e1d,BFP293,L002,"Milk, whole, Cow",150,ml
eac98c83-137d-43d7-806b-75bccae662c3,OSR144,C020,Fenugreek leaves (Trigonella foenum graecum),1,tsp
eaca0fb5-ba8c-48e2-b278-f195a233f8cb,BFP479,M001,"Egg, poultry, whole, raw",50,g
ead1c867-184b-4509-a7dc-82dd625b92ce,ASC466,C033,Spinach (Spinacia oleracea),100,g
eadc3849-38d0-44c5-bbc8-b419792d1a53,BFP141,H005,Cashew nut (Anacardium occidentale),3.33,g
eadcb959-0d1c-4bb2-b305-9093ac40c238,BFP270,UK-17-367,Salt,0.125,tsp
eae50833-a0e3-45af-b818-c51317730302,BFP527,E047,"Orange, pulp (Citrus aurantium)",8.3,g
eaeffe6f-1ebb-4729-b7de-9687ffe1954f,ASC334,UK-17-661,"Butter, unsalted",12,g
eaf0da25-bf87-46f8-85f5-5c606f7bdfc6,ASC349,H001,Almond (Prunus amygdalus),1.8,g
eaf12ce0-daea-4707-b963-e6991a589a6d,ASC425,UK-17-355,Baking powder,0.5,tsp
eb023037-4a35-4c2e-b4fd-6704e8835b2a,BFP318,G009,Coriander leaves (Coriandrum sativum),1,sprig
eb0b0654-b8c8-4e60-84f8-81c7a62b174c,BFP075,C028,Parsley (Petroselinum crispum),1,sprig
eb10bec9-fd12-4bbb-bcae-2be676553b84,OSR143,G024,Coriander seeds (Coriandrum sativum),1,tsp
eb11bbd9-7592-46e3-beb5-48813826baf8,BFP185,G017,"Onion, big (Allium cepa)",30,g
eb1e04f7-91db-461c-9ed5-b4efa8d735a8,BFP509,A022,"Wheat, semolina (Triticum aestivum)",10,g
eb325332-d621-4f5f-a243-a835668a00e9,ASC230,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",50,g
eb3704fc-4fb0-43d1-b9e5-3d93cc5130a8,ASC110,UK-17-367,Salt,0.5,tsp
eb405bb2-b52c-4fc0-a8da-30c57ecb92a0,BFP338,H001,Almond (Prunus amygdalus),2.2,g
eb47dab6-b58f-4489-a50a-25680b44e2d9,ASC222,E033,"Lemon, juice (Citrus limon)",1,tsp
eb4f2f21-ce3a-4f1e-83a1-7b4acaa5e857,ASC426,UK-17-661,"Butter, unsalted",110,g
eb5e789b-53c9-4fc0-8599-d5ecc983ed68,ASC222,UK-12-332,"Cream, fresh, single",2,tsp
eb60f3a4-bafd-4862-b009-0c0838d6e4b5,BFP065,UK-13-806,"Bay leaf, dried",0.4,g
eb697785-15b9-482b-b515-d653a97ecc59,ASC040,UK-17-661,"Butter, unsalted",15,g
eb6f16c7-fe16-4755-821d-ed9bbcd85c1c,BFP427,UK-11-1145,"Bread, white, average",15,g
eb73be92-1512-4041-8e46-7d727e20a2f4,ASC133,L002,"Milk, whole, Cow",100,ml
eb775503-3eaa-402e-bb80-f03ac7b0e9d1,BFP246,D075,"Tomato, ripe, hybrid (Solanum lycopersicum)",50,g
eb779441-dd96-4501-9f1b-e82ab9ecdc9d,OSR019,H001,Almond (Prunus amygdalus),15,g
eb7b8fe2-4851-4015-ab15-fac2d3e5b968,OSR098,UK-17-367,Salt,0.3,tsp
eb7e3e8f-7772-4d0f-9846-e76baf91c751,BFP280,G031,"Pepper, black (Piper nigrum)",0.25,tsp
eb824490-59c1-479d-b3d9-09c13e01aa53,ASC357,UK-13-829,Garam masala,0.125,tsp
eb8bc1f5-f8a8-4d5f-b319-e7cdf0f21e07,BFP231,P057,"Pomfret, white (Pampus argenteus)",500,g
eb8deeb6-95e4-4143-9a03-a00331a0b508,ASC014,UK-12-545,Cocoa powder,1.5,tsp
eb8e6433-6aaa-44d1-a243-8d6d051a087c,OSR093,UK-17-661,"Butter, unsalted",1,tbsp
eb9f8e2b-33f7-47d2-bbe0-92de10a90cd2,BFP220,UK-17-367,Salt,0.5,tsp
eba7191a-5669-4788-8203-d4c09369a97c,OSR065,UK-13-352,"Spring onions, bulbs and tops, raw",30,g
eba8ebaf-aff6-4919-8e15-a4bf8b7a22cb,ASC167,G019,Asafoetida (Ferula assa-foetida),0.125,tsp
ebb15f67-c75d-459f-8e6b-9d69ef1368af,BFP229,G012,"Garlic, small clove (Allium sativum)",1.87,g
ebb370e7-186f-47ce-b142-8447b8bd0d61,OSR075,UK-17-377,"Water, distilled",4,C
ebbf618b-16ab-4c72-90d8-ef67b4517ad1,ASC412,G014,"Ginger, fresh (Zingiber officinale)",5,g
ebc255c0-c12f-4cc6-aa2a-bdd7b1f241bd,ASC082,UK-17-661,"Butter, unsalted",2,tsp
ebc3f0b6-fc46-4be5-b2d9-cf42f113c16a,OSR144,G017,"Onion, big (Allium cepa)",60,g
ebc98203-1b88-4312-80f0-09588773effb,OSR089,UK-17-367,Salt,0.5,tsp
ebcb8455-643e-451d-9d95-347455933c3b,ASC151,G025,Cumin seeds (Cuminum cyminum),0.25,tsp
ebce1d6f-e5de-4724-93d7-884d32fb6dea,BFP141,UK-17-045,"Oil, sunflower",2,tbsp
ebd1589d-7dd4-4cde-a9b5-90ecd480d98f,OSR080,G022,"Chillies, red (Capsicum annum)",26.4,g
ebd2f8e1-4314-4bdc-afd9-02520334d646,BFP151,L003,Paneer,120,g
ebd4abc9-f6fd-4a64-a59d-c418d9dea3c1,ASC006,UK-17-165,"Tea, black, infusion, average",2,g
ebe17246-e341-4ab6-91d7-03ce9e275ccb,ASC203,UK-12-184,"Yogurt, whole milk, plain",1,tbsp
ebe5eaf1-371f-4707-b1d0-014778dd25c3,OSR133,UK-17-063,"Sugar, white",0.5,tsp
ebeab94e-2d88-41d1-9504-259162f5fa5a,OSR093,US-1098072,"Cheese spread, cream cheese, regular",120,g
ebf1dd40-c56f-454e-af1b-e84f402730a4,ASC086,G031,"Pepper, black (Piper nigrum)",0.375,tsp
ebf98a90-e390-4a2a-9120-6fa6d4efd010,BFP122,D058,"Onion, stalk (Allium cepa)",20,g
ec130f8d-5aa3-434f-8f99-d7affc2b9c6f,BFP116,UK-17-640,"Ghee, butter",0.25,tsp
ec229433-9abc-492f-8dd8-46c4cae541ac,ASC444,UK-17-661,"Butter, unsalted",25,g
ec2d74f5-5a7c-4fb8-aea7-7523120533a2,ASC400,D033,"Capsicum, green (Capsicum annuum)",20,g
ec3c83d8-7396-4be2-9758-d6dca2d19a11,ASC487,C033,Spinach (Spinacia oleracea),25,g
ec3f8e82-13f6-4fd7-beb5-1098c3fc7526,ASC129,UK-17-721,"Soy sauce, light and dark varieties",0.5,tsp
ec3fbf4e-37e6-4a85-97ec-96e48dd91d8e,ASC115,D061,"Peas, fresh (Pisum sativum)",50,g
